junction_id,inc_lanes,int_lanes,stake_number,route_direction,route_code,section_code
-30681,-5076_0 -5076_1,:-30681_0_0 :-30681_0_1,1695.108,upstream,G5,G0005005
-30682,-2742_0 -2124_0 -2124_1,:-30682_0_0 :-30682_1_0 :-30682_1_1,1695.117,downstream,G5,G0005005
-52108,-13760_0 -13760_1,:-52108_0_0 :-52108_0_1,1695.504,downstream,G5,G0005005
-41004,-9976_0 -9976_1,:-41004_0_0 :-41004_0_1,1695.581,downstream,G5,G0005005
-33992,-4430_0 -4430_1,:-33992_0_0 :-33992_0_1,1696.101,upstream,G5,G0005005
-33993,-3274_0 -3274_1,:-33993_0_0 :-33993_0_1,1696.565,downstream,G5,G0005005
-37172,-10684_0,:-37172_0_0 :-37172_0_1,1696.565,upstream,G5,G0005005
-42365,-15252_0 -15252_1,:-42365_0_0 :-42365_0_1,1696.782,downstream,G5,G0005005
-35484,-6282_0 -6282_1,:-35484_0_0 :-35484_0_1,1696.813,downstream,G5,G0005005
-35494,-3770_0 -3770_1,:-35494_0_0,1697.674,downstream,G5,G0005005
-27440,-1150_0 -9506_0,:-27440_0_0 :-27440_1_0,1698.084,downstream,G5,G5京昆高速（成绵段）
-27434,-3304_0,:-27434_0_0,1698.084,downstream,G5,G0005005
-51056,-10878_0 -10878_1,:-51056_0_0 :-51056_1_0 :-51056_1_1,1698.084,downstream,G5,G0005005
-64760,-15134_0,,1698.084,downstream,G5,G0005005
-48985,-17036_0 -17036_1,:-48985_0_0 :-48985_0_1,1700.983,upstream,G5,G0005005
-50340,-9216_0 -9216_1,:-50340_0_0 :-50340_0_1,1701.015,upstream,G5,G0005005
-32978,-4914_0 -4914_1,:-32978_0_0 :-32978_0_1,1701.015,downstream,G5,G0005005
-37408,,,1702.814,downstream,G5,G0005005
-33919,-5308_0 -5308_1,:-33919_0_0 :-33919_0_1,1702.934,upstream,G5,G0005005
-27192,-1068_0 -1068_1,:-27192_0_0 :-27192_0_1,1702.949,upstream,G5,G0005005
-37544,-7266_0 -7266_1,:-37544_0_0 :-37544_1_0 :-37544_1_1,1702.959,upstream,G5,G0005005
-37556,-4568_0,,1702.996,downstream,G5,G0005005
-25414,-7712_0,:-25414_0_0 :-25414_0_1,1702.996,upstream,G5,G0005005
-37417,-4518_0 -4566_0 -4566_1,:-37417_0_0 :-37417_1_0 :-37417_1_1,1702.996,downstream,G5,G0005005
-43385,-6634_0 -6634_1,:-43385_0_0 :-43385_0_1,1703.400,downstream,G5,G0005005
-32990,-2884_0 -2884_1,:-32990_0_0 :-32990_0_1,1703.477,downstream,G5,G0005005
-66814,-16060_0,,1703.965,upstream,G5,G0005005
-63318,-14508_0 -14508_1,:-63318_0_0 :-63318_1_0 :-63318_1_1,1703.965,downstream,G5,G0005005
-44436,,,1704.126,upstream,G5,G0005005
-44442,-7010_0 -16058_0 -16058_1,:-44442_0_0 :-44442_1_0 :-44442_1_1,1704.126,downstream,G5,G0005005
-46840,-14464_0 -14464_1,:-46840_0_0 :-46840_0_1,1704.160,downstream,G5,G0005005
-43612,-8006_0 -8006_1,:-43612_0_0 :-43612_0_1,1704.254,downstream,G5,G0005005
-36289,-6726_0 -6726_1,:-36289_0_0 :-36289_0_1,1705.645,downstream,G5,G0005005
-25596,-4068_0 -4068_1,:-25596_0_0 :-25596_0_1,1705.771,downstream,G5,G0005005
-64357,-14952_0 -14952_1,:-64357_0_0 :-64357_0_1,1706.706,downstream,G5,G0005005
-35679,-17018_0 -17018_1,:-35679_0_0 :-35679_0_1,1706.866,downstream,G5,G0005005
-25604,-630_0 -630_1,:-25604_0_0,1708.465,downstream,G5,G0005005
-35685,-3828_0 -3828_1,:-35685_0_0 :-35685_0_1,1708.578,downstream,G5,G0005005
-43022,-14140_0 -14140_1,:-43022_0_0 :-43022_0_1,1708.636,downstream,G5,G0005005
-43032,-6506_0 -6506_1,:-43032_0_0 :-43032_0_1,1710.572,downstream,G5,G0005005
-58668,-16602_0 -16602_1,:-58668_0_0 :-58668_0_1,1710.602,downstream,G5,G0005005
-43418,-14376_0,:-43418_0_0,1710.613,upstream,G5,G5京昆高速（成绵段）
-42802,-6434_0 -6434_1,:-42802_0_0 :-42802_1_0 :-42802_1_1,1710.613,downstream,G5,G5京昆高速（成绵段）
-36300,-12720_0 -12720_1,:-36300_0_0 :-36300_0_1,1710.716,downstream,G5,G0005005
-43431,-6648_0 -14378_0 -14378_1,:-43431_0_0 :-43431_1_0 :-43431_1_1,1710.924,downstream,G5,G5京昆高速（成绵段）
-53269,-10408_0 -10408_1,:-53269_0_0 :-53269_0_1,1711.663,downstream,G5,G5京昆高速（成绵段）
-50339,-12834_0 -12834_1,:-50339_0_0 :-50339_0_1,1711.713,downstream,G5,G5京昆高速（成绵段）
-36260,-4052_0 -4052_1,:-36260_0_0 :-36260_1_0 :-36260_1_1,1711.904,upstream,G5,G0005005
-52499,-10162_0 -10162_1,:-52499_0_0 :-52499_0_1,1711.907,upstream,G5,G0005005
-31856,-2482_0 -2482_1 -2482_2 -2482_3,:-31856_0_0 :-31856_0_1 :-31856_0_2 :-31856_0_3,1712.101,downstream,G5,G0005005
-34117,-3316_0 -4066_0 -4066_1,:-34117_0_0 :-34117_1_0 :-34117_1_1,1712.103,upstream,G5,G0005005
-36286,-11962_0 -11962_1,:-36286_0_0 :-36286_0_1,1712.140,upstream,G5,G0005005
-36258,-4076_0 -4076_1,:-36258_0_0 :-36258_0_1,1712.143,upstream,G5,G0005005
-38444,-4848_0,:-38444_0_0,1712.161,downstream,G5,G0005005
-34116,-16246_0,:-34116_0_0,1712.161,downstream,G5,G0005005
-38435,,,1712.161,downstream,G5,G0005005
-58901,-12846_0 -12846_1,:-58901_0_0 :-58901_0_1 :-58901_0_2 :-58901_0_3,1712.161,downstream,G5,G0005005
-52507,-10164_0,,1712.161,downstream,G5,G0005005
-31501,-14996_0 -14996_1 -14996_2 -14996_3,:-31501_0_0 :-31501_1_0 :-31501_1_1 :-31501_1_2 :-31501_1_3,1715.068,downstream,G5,G0005005
-43552,-6700_0 -6700_1 -6700_2 -6700_3,:-43552_0_0 :-43552_0_1,1715.324,downstream,G5,G0005005
-31512,-2372_0 -2372_1 -2372_2 -2372_3,:-31512_0_0 :-31512_0_1 :-31512_0_2 :-31512_0_3,1715.378,downstream,G5,G0005005
-31822,-11312_0 -11312_1 -11312_2 -11312_3,:-31822_0_0 :-31822_0_1 :-31822_0_2 :-31822_0_3,1715.397,downstream,G5,G0005005
-33592,,,1715.617,downstream,G5,G0005005
-33593,-3122_0,:-33593_0_0 :-33593_1_0,1715.617,downstream,G5,G0005005
-42801,-17322_0 -17322_1,:-42801_0_0 :-42801_0_1,1715.731,downstream,G5,G0005005
-31824,-13718_0 -2470_0 -2470_1 -2470_2 -2470_3,:-31824_0_0 :-31824_0_1 :-31824_2_0 :-31824_2_1 :-31824_2_2 :-31824_2_3,1715.888,downstream,G5,G0005005
-30464,-7928_0 -7928_1 -7928_2 -7928_3,:-30464_0_0 :-30464_0_1 :-30464_0_2 :-30464_0_3,1715.891,upstream,G5,G0005005
-39542,-5236_0 -5236_1 -5236_2 -5236_3,:-39542_0_0 :-39542_0_1 :-39542_0_2 :-39542_0_3,1715.993,upstream,G5,G0005005
-30465,-2072_0 -2072_1 -2072_2 -2072_3,:-30465_0_0 :-30465_0_1 :-30465_0_2 :-30465_0_3,1716.137,upstream,G5,G0005005
-49986,-9100_0 -9100_1 -9100_2 -9100_3,:-49986_0_0 :-49986_0_1 :-49986_0_2 :-49986_0_3,1716.144,downstream,G5,G0005005
-40802,-5714_0 -5714_1 -5714_2 -5714_3,:-40802_0_0 :-40802_0_1 :-40802_0_2 :-40802_0_3,1716.411,downstream,G5,G0005005
-46816,-17270_0 -17270_1 -17270_2 -17270_3,:-46816_0_0 :-46816_0_1 :-46816_0_2 :-46816_0_3,1716.426,downstream,G5,G0005005
-55202,-11128_0 -11128_1 -11128_2 -11128_3,:-55202_0_0 :-55202_1_0 :-55202_1_1 :-55202_1_2 :-55202_1_3,1716.618,downstream,G5,G0005005
-31509,-2370_0 -14914_0,:-31509_0_0 :-31509_1_0,1716.618,upstream,G5,G0005005
-38173,-4766_0,,1716.618,upstream,G5,G0005005
-46818,-7990_0 -7990_1 -7990_2 -7990_3,:-46818_0_0 :-46818_0_1 :-46818_0_2 :-46818_0_3,1716.719,downstream,G5,G0005005
-60746,-15380_0 -15380_1 -15380_2 -15380_3,:-60746_0_0 :-60746_0_1 :-60746_0_2 :-60746_0_3,1716.733,downstream,G5,G0005005
-58469,-13720_0 -14916_0 -14916_1 -14916_2 -14916_3,:-58469_0_0 :-58469_0_1 :-58469_2_0 :-58469_2_1 :-58469_2_2 :-58469_2_3,1716.852,downstream,G5,G0005005
-31855,-12620_0 -12620_1 -12620_2 -12620_3,:-31855_0_0 :-31855_0_1 :-31855_0_2 :-31855_0_3,1716.867,downstream,G5,G0005005
-27190,-11034_0 -1066_0 -1066_1,:-27190_0_0 :-27190_1_0 :-27190_1_1,1717.478,downstream,G5,G0005005
-51646,-13560_0 -13560_1 -13560_2 -13560_3,:-51646_0_0 :-51646_1_0 :-51646_1_1 :-51646_1_2 :-51646_1_3,1717.478,downstream,G5,G0005005
-54925,-12760_0,:-54925_0_0,1717.478,downstream,G5,G0005005
-33086,-9752_0 -2928_0,:-33086_0_0 :-33086_1_0,1717.478,downstream,G5,G0005005
-33084,-8870_0,:-33084_0_0,1717.478,downstream,G5,G0005005
-46085,-7748_0,:-46085_0_0,1719.817,downstream,G5,G0005005
-51368,-9630_0,:-51368_0_0,1719.817,downstream,G5,G0005005
-48202,-8464_0 -8464_1,:-48202_0_0 :-48202_1_0 :-48202_1_1,1719.817,downstream,G5,G0005005
-51363,-10478_0,:-51363_0_0,1719.817,downstream,G5,G0005005
-46087,-12484_0 -7714_0,:-46087_0_0 :-46087_1_0,1719.817,downstream,G5,G0005005
-27681,-12746_0 -1220_0 -1220_1 -1220_2 -1220_3,:-27681_0_0 :-27681_0_1 :-27681_2_0 :-27681_2_1 :-27681_2_2 :-27681_2_3,1720.067,upstream,G5,G0005005
-27677,-9750_0 -9750_1 -9750_2 -9750_3,:-27677_0_0 :-27677_1_0 :-27677_1_1 :-27677_1_2 :-27677_1_3,1720.191,upstream,G5,G0005005
-69890,-17452_0,,1720.316,downstream,G5,G0005005
-54117,-10716_0 -10716_1 -10716_2 -10716_3,:-54117_0_0 :-54117_0_1 :-54117_0_2 :-54117_0_3,1720.316,downstream,G5,G0005005
-27678,-1218_0 -12782_0 -12782_1,:-27678_0_0 :-27678_1_0 :-27678_2_0 :-27678_2_1 :-27678_4_0 :-27678_5_0 :-27678_6_0 :-27678_6_1 :-27678_6_2,1720.316,downstream,G5,G0005005
-33361,-17008_0 -17008_1 -17008_2 -17008_3,:-33361_0_0 :-33361_0_1 :-33361_0_2 :-33361_0_3,1723.617,downstream,G5,G0005005
-41414,-13944_0 -13944_1 -13944_2 -13944_3,:-41414_0_0 :-41414_0_1 :-41414_0_2 :-41414_0_3,1727.001,downstream,G5,G0005005
-50199,-12406_0 -12406_1 -12406_2 -12406_3,:-50199_0_0 :-50199_0_1 :-50199_0_2 :-50199_0_3,1727.125,upstream,G5,G5京昆高速（成绵段）
-66907,-16126_0 -17000_0,:-66907_0_0 :-66907_1_0,1727.272,downstream,G5,G0005005
-31774,-2448_0,:-31774_0_0,1727.272,downstream,G5,G0005005
-31769,-5904_0 -5904_1 -5904_2 -5904_3,:-31769_0_0 :-31769_1_0 :-31769_1_1 :-31769_1_2 :-31769_1_3,1727.272,downstream,G5,G0005005
-67779,-16542_0,,1727.272,downstream,G5,G5京昆高速（成绵段）
-40548,-13386_0 -13386_1 -13386_2 -13386_3,:-40548_0_0 :-40548_0_1 :-40548_0_2 :-40548_0_3,1727.275,upstream,G5,G5京昆高速（成绵段）
-32806,-2816_0,:-32806_0_0,1727.390,upstream,G5,G5京昆高速（成绵段）
-32802,-5474_0,:-32802_0_0,1727.390,upstream,G5,G5京昆高速（成绵段）
-40150,-16762_0 -5476_0 -5476_1 -5476_2 -5476_3,:-40150_0_0 :-40150_0_1 :-40150_2_0 :-40150_2_1 :-40150_2_2 :-40150_2_3,1727.412,upstream,G5,G5京昆高速（成绵段）
-40144,-15622_0 -15622_1 -15622_2 -15622_3,:-40144_0_0 :-40144_1_0 :-40144_1_1 :-40144_1_2 :-40144_1_3,1727.443,upstream,G5,G5京昆高速（成绵段）
-40549,-5612_0 -5612_1 -5612_2 -5612_3,:-40549_0_0 :-40549_0_1 :-40549_0_2 :-40549_0_3,1727.459,upstream,G5,G5京昆高速（成绵段）
-37567,-9176_0 -9176_1 -9176_2 -9176_3,:-37567_0_0 :-37567_0_1 :-37567_0_2 :-37567_0_3,1727.473,upstream,G5,G5京昆高速（成绵段）
-31770,-2446_0 -2446_1 -2446_2 -2446_3,:-31770_0_0 :-31770_0_1 :-31770_0_2 :-31770_0_3,1727.476,downstream,G5,G0005005
-62005,-13984_0 -13984_1 -13984_2 -13984_3,:-62005_0_0 :-62005_0_1 :-62005_0_2 :-62005_0_3,1727.496,downstream,G5,G5京昆高速（成绵段）
-44796,-14268_0 -14268_1 -14268_2 -14268_3 -16760_0,:-44796_0_0 :-44796_0_1 :-44796_0_2 :-44796_0_3 :-44796_4_0 :-44796_4_1,1727.542,downstream,G5,G0005005
-40934,,,1727.542,downstream,G5,G5京昆高速（成绵段）
-40936,-5746_0,:-40936_0_0 :-40936_1_0,1727.542,downstream,G5,G0005005
-43825,-7152_0 -7152_1 -7152_2 -7152_3,:-43825_0_0 :-43825_0_1 :-43825_0_2 :-43825_0_3,1727.823,downstream,G5,G0005005
-33382,-3026_0 -3026_1 -3026_2 -3026_3,:-33382_0_0 :-33382_0_1 :-33382_0_2 :-33382_0_3,1730.313,downstream,G5,G0005005
-33468,-3070_0 -3070_1 -3070_2 -3070_3,:-33468_0_0 :-33468_0_1 :-33468_0_2 :-33468_0_3,1730.347,downstream,G5,G0005005
-43835,-6804_0 -6804_1 -6804_2 -6804_3,:-43835_0_0 :-43835_0_1 :-43835_0_2 :-43835_0_3,1731.092,downstream,G5,G0005005
-49298,-8890_0 -8890_1 -8890_2 -8890_3,:-49298_0_0 :-49298_0_1 :-49298_0_2 :-49298_0_3,1732.262,downstream,G5,G0005005
-35048,-14528_0 -14528_1 -14528_2 -14528_3,:-35048_0_0 :-35048_0_1 :-35048_0_2 :-35048_0_3,1732.309,downstream,G5,G0005005
-33835,-17210_0 -3228_0 -3228_1 -3228_2,:-33835_0_0 :-33835_1_0 :-33835_1_1 :-33835_1_2,1732.430,upstream,G5,G0005005
-49238,-17208_0,:-49238_0_0,1732.430,upstream,G5,G0005005
-45998,-7688_0,:-45998_0_0 :-45998_1_0,1732.430,upstream,G5,G0005005
-36462,-4122_0 -4122_1 -4122_2 -4122_3,:-36462_0_0 :-36462_1_0 :-36462_1_1 :-36462_1_2 :-36462_1_3,1732.430,downstream,G5,G0005005
-35589,-3794_0 -7686_0 -7686_1 -7686_2 -7686_3,:-35589_0_0 :-35589_0_1 :-35589_2_0 :-35589_2_1 :-35589_2_2 :-35589_2_3,1732.846,downstream,G5,G0005005
-27690,-1230_0,:-27690_0_0,1732.846,upstream,G5,G0005005
-35052,-3604_0 -3604_1 -3604_2 -3604_3,:-35052_0_0 :-35052_0_1 :-35052_0_2 :-35052_0_3,1733.046,downstream,G5,G0005005
-51682,-11164_0 -11164_1 -11164_2 -11164_3,:-51682_0_0 :-51682_0_1 :-51682_0_2 :-51682_0_3,1733.105,downstream,G5,G0005005
-38996,-5052_0,:-38996_0_0,1733.383,upstream,G5,G0005005
-39006,-5054_0 -13164_0 -13164_1 -13164_2 -13164_3,:-39006_0_0 :-39006_0_1 :-39006_2_0 :-39006_2_1 :-39006_2_2 :-39006_2_3,1733.383,downstream,G5,G0005005
-31054,-4844_0 -4844_1 -4844_2,:-31054_0_0 :-31054_1_0 :-31054_1_1,1733.383,upstream,G5,G0005005
-31071,-2240_0,:-31071_0_0 :-31071_1_0,1733.383,upstream,G5,G0005005
-51686,-9758_0 -9758_1 -9758_2 -9758_3,:-51686_0_0 :-51686_0_1 :-51686_0_2 :-51686_0_3,1733.554,downstream,G5,G0005005
-43019,-6502_0,:-43019_0_0,1735.020,upstream,G5,G5京昆高速（成绵段）
-60552,-13480_0,:-60552_0_0,1735.020,upstream,G5,G0005005
-52296,-14604_0,:-52296_0_0,1735.020,upstream,G5,G5京昆高速（成绵段）
-26290,-820_0 -820_1 -820_2 -820_3,:-26290_0_0 :-26290_0_1 :-26290_0_2 :-26290_0_3,1735.808,upstream,G5,G5京昆高速（成绵段）
-59458,-17398_0 -17398_1 -17398_2 -17398_3,:-59458_0_0 :-59458_0_1 :-59458_0_2 :-59458_0_3,1735.895,upstream,G5,G0005005
-45366,-7402_0 -7402_1 -7402_2 -7402_3,:-45366_0_0 :-45366_0_1 :-45366_0_2 :-45366_0_3,1735.962,upstream,G5,G0005005
-41241,-5844_0 -5844_1 -5844_2 -5844_3,:-41241_0_0 :-41241_0_1 :-41241_0_2 :-41241_0_3,1735.970,upstream,G5,G5京昆高速（成绵段）
-43014,-15250_0 -15250_1 -15250_2 -15250_3,:-43014_0_0 :-43014_1_0 :-43014_1_1 :-43014_1_2 :-43014_1_3,1736.009,downstream,G5,G5京昆高速（成绵段）
-60428,-13424_0 -13424_1 -13424_2 -13424_3,:-60428_0_0 :-60428_0_1 :-60428_0_2 :-60428_0_3,1736.023,upstream,G5,G0005005
-60427,-15688_0 -15688_1 -15688_2 -15688_3,:-60427_0_0 :-60427_0_1 :-60427_0_2 :-60427_0_3,1736.122,upstream,G5,G0005005
-45361,-10410_0 -10410_1 -10410_2 -10410_3,:-45361_0_0 :-45361_0_1 :-45361_0_2 :-45361_0_3,1736.262,upstream,G5,G0005005
-60819,-13590_0 -13590_1 -13590_2 -13590_3,:-60819_0_0 :-60819_0_1 :-60819_0_2 :-60819_0_3,1736.271,upstream,G5,G0005005
-53270,-14632_0 -14632_1 -14632_2 -14632_3,:-53270_0_0 :-53270_0_1 :-53270_0_2 :-53270_0_3,1736.277,upstream,G5,G0005005
-59459,-13048_0 -13048_1 -13048_2 -13048_3,:-59459_0_0 :-59459_0_1 :-59459_0_2 :-59459_0_3,1736.278,upstream,G5,G0005005
-54601,-10906_0 -10906_1 -10906_2 -10906_3,:-54601_0_0 :-54601_0_1 :-54601_0_2 :-54601_0_3,1736.297,downstream,G5,G0005005
-52781,-15602_0 -15602_1 -15602_2 -15602_3,:-52781_0_0 :-52781_0_1 :-52781_0_2 :-52781_0_3,1736.345,upstream,G5,G0005005
-43060,-10248_0 -10248_1 -10248_2 -10248_3,:-43060_0_0 :-43060_0_1 :-43060_0_2 :-43060_0_3,1736.345,downstream,G5,G0005005
-36751,-14710_0 -14710_1 -14710_2 -14710_3,:-36751_0_0 :-36751_0_1 :-36751_0_2 :-36751_0_3,1736.775,downstream,G5,G0005005
-27231,-6532_0 -6532_1 -6532_2 -6532_3,:-27231_0_0 :-27231_0_1 :-27231_0_2 :-27231_0_3,1736.828,downstream,G5,G0005005
-36752,-4244_0 -4244_1 -4244_2 -4244_3,:-36752_0_0 :-36752_0_1 :-36752_0_2 :-36752_0_3,1736.832,downstream,G5,G0005005
-57263,-12142_0,,1736.835,upstream,G5,G0005005
-31899,,,1736.835,upstream,G5,G5京昆高速（成绵段）
-28986,-1624_0,:-28986_0_0 :-28986_1_0,1736.835,upstream,G5,G0005005
-31916,-2500_0,:-31916_0_0,1736.835,upstream,G5,G5京昆高速（成绵段）
-28718,-2498_0 -6002_0,:-28718_0_0 :-28718_1_0,1736.835,upstream,G5,G5京昆高速（成绵段）
-28724,-1564_0 -6504_0 -6504_1 -6504_2 -6504_3,:-28724_0_0 :-28724_0_1 :-28724_2_0 :-28724_2_1 :-28724_2_2 :-28724_2_3,1736.835,downstream,G5,G5京昆高速（成绵段）
-41725,-12140_0,:-41725_0_0,1736.835,upstream,G5,G5京昆高速（成绵段）
-27232,-1088_0 -1088_1 -1088_2 -1088_3,:-27232_0_0 :-27232_0_1 :-27232_0_2 :-27232_0_3,1736.849,downstream,G5,G0005005
-42854,-15850_0,:-42854_0_0,1737.016,downstream,G5,G0005005
-45966,-7674_0 -7674_1 -7674_2 -7674_3,:-45966_0_0 :-45966_1_0 :-45966_1_1 :-45966_1_2 :-45966_1_3,1737.016,downstream,G5,G0005005
-29069,-1656_0 -1656_1 -1656_2 -1656_3,:-29069_0_0 :-29069_0_1 :-29069_0_2 :-29069_0_3,1737.508,downstream,G5,G0005005
-30961,-6026_0 -6026_1 -6026_2 -6026_3,:-30961_0_0 :-30961_0_1 :-30961_0_2 :-30961_0_3,1737.576,downstream,G5,G0005005
-37272,-4466_0 -6462_0,:-37272_0_0 :-37272_1_0,1737.596,downstream,G5,G5京昆高速（成绵段）
-38720,-15852_0 -15852_1 -15852_2 -15852_3 -4948_0,:-38720_0_0 :-38720_0_1 :-38720_0_2 :-38720_0_3 :-38720_4_0 :-38720_5_0 :-38720_5_1 :-38720_7_0,1737.596,downstream,G5,G0005005
-48818,-8700_0,:-48818_0_0,1737.596,downstream,G5,G0005005
-38715,-15428_0,:-38715_0_0 :-38715_1_0,1737.596,downstream,G5,G0005005
-37266,-13196_0,:-37266_0_0,1737.596,downstream,G5,G5京昆高速（成绵段）
-28984,-14380_0 -10068_0,:-28984_0_0 :-28984_1_0,1737.596,downstream,G5,G0005005
-54312,-10796_0,:-54312_0_0,1737.596,downstream,G5,G0005005
-30962,-2214_0 -2214_1 -2214_2 -2214_3,:-30962_0_0 :-30962_0_1 :-30962_0_2 :-30962_0_3,1737.620,downstream,G5,G0005005
-37171,-4428_0 -4428_1 -4428_2 -4428_3,:-37171_0_0 :-37171_0_1 :-37171_0_2 :-37171_0_3,1737.644,downstream,G5,G0005005
-38732,-4950_0 -8698_0 -8698_1 -8698_2 -8698_3,:-38732_0_0 :-38732_0_1 :-38732_2_0 :-38732_2_1 :-38732_2_2 :-38732_2_3,1737.906,downstream,G5,G0005005
-42838,-7860_0 -7860_1 -7860_2 -7860_3,:-42838_0_0 :-42838_0_1 :-42838_0_2 :-42838_0_3,1738.460,downstream,G5,G0005005
-35925,-9736_0 -9736_1 -9736_2 -9736_3,:-35925_0_0 :-35925_0_1 :-35925_0_2 :-35925_0_3,1738.923,downstream,G5,G0005005
-29205,-3920_0 -3920_1 -3920_2 -3920_3,:-29205_0_0 :-29205_0_1 :-29205_0_2 :-29205_0_3,1738.992,downstream,G5,G0005005
-39760,-6450_0 -6450_1 -6450_2 -6450_3,:-39760_0_0 :-39760_0_1 :-39760_0_2 :-39760_0_3,1739.009,downstream,G5,G0005005
-29791,-5328_0 -5328_1 -5328_2 -5328_3,:-29791_0_0 :-29791_0_1 :-29791_0_2 :-29791_0_3,1739.349,downstream,G5,G0005005
-29792,-1858_0 -1858_1 -1858_2 -1858_3,:-29792_0_0 :-29792_0_1 :-29792_0_2 :-29792_0_3,1739.410,downstream,G5,G0005005
-30400,-14488_0 -2048_0 -2048_1 -2048_2 -2048_3,:-30400_0_0 :-30400_0_1 :-30400_2_0 :-30400_2_1 :-30400_2_2 :-30400_2_3,1745.499,upstream,G5,G0005005
-40363,-14526_0 -14526_1 -14526_2 -14526_3,:-40363_0_0 :-40363_0_1 :-40363_0_2 :-40363_0_3,1745.843,upstream,G5,G0005005
-30411,-2050_0,:-30411_0_0,1745.871,upstream,G5,G0005005
-42708,-12410_0,:-42708_0_0,1745.871,upstream,G5,G0005005
-57938,-12392_0,:-57938_0_0,1745.871,upstream,G5,G0005005
-50662,-9334_0,:-50662_0_0,1745.871,upstream,G5,G0005005
-35597,-12796_0 -12796_1 -12796_2 -12796_3,:-35597_0_0 :-35597_0_1 :-35597_0_2 :-35597_0_3,1746.478,upstream,G5,G0005005
-35434,-3750_0 -3750_1 -3750_2 -3750_3,:-35434_0_0 :-35434_0_1 :-35434_0_2 :-35434_0_3,1746.616,upstream,G5,G0005005
-38856,-13474_0 -13474_1 -13474_2 -13474_3,:-38856_0_0 :-38856_0_1 :-38856_0_2 :-38856_0_3,1746.677,downstream,G5,G0005005
-48693,-10348_0 -10348_1 -10348_2 -10348_3,:-48693_0_0 :-48693_0_1 :-48693_0_2 :-48693_0_3,1747.063,downstream,G5,G0005005
-46453,-8640_0 -8640_1 -8640_2 -8640_3,:-46453_0_0 :-46453_0_1 :-46453_0_2 :-46453_0_3,1747.080,downstream,G5,G0005005
-26677,-3066_0 -6388_0,:-26677_0_0 :-26677_1_0,1747.429,downstream,G5,G0005005
-26678,-920_0,,1747.429,downstream,G5,G0005005
-33458,-4994_0 -4994_1 -4994_2 -4994_3,:-33458_0_0 :-33458_1_0 :-33458_1_1 :-33458_1_2 :-33458_1_3,1747.429,downstream,G5,G0005005
-68489,,,1747.990,downstream,G5,G0005005
-50657,-16892_0,:-50657_0_0 :-50657_1_0,1747.990,downstream,G5,G0005005
-33467,-9332_0 -3068_0 -3068_1 -3068_2 -3068_3,:-33467_0_0 :-33467_0_1 :-33467_2_0 :-33467_2_1 :-33467_2_2 :-33467_2_3,1747.990,downstream,G5,G0005005
-46456,-7866_0 -7866_1 -7866_2 -7866_3,:-46456_0_0 :-46456_0_1 :-46456_0_2 :-46456_0_3,1748.344,downstream,G5,G0005005
-39368,-11532_0 -11532_1 -11532_2 -11532_3,:-39368_0_0 :-39368_0_1 :-39368_0_2 :-39368_0_3,1748.461,downstream,G5,G0005005
-33393,-8452_0 -8452_1 -8452_2 -8452_3,:-33393_0_0 :-33393_0_1 :-33393_0_2 :-33393_0_3,1749.842,downstream,G5,G0005005
-33394,-3032_0 -3032_1 -3032_2 -3032_3,:-33394_0_0 :-33394_0_1 :-33394_0_2 :-33394_0_3,1749.896,downstream,G5,G0005005
-26289,-5192_0 -5192_1 -5192_2 -5192_3,:-26289_0_0 :-26289_0_1 :-26289_0_2 :-26289_0_3,1750.571,downstream,G5,G0005005
3538591854,-3000000062_0 -3000000062_1,:3538591854_0_0 :3538591854_0_1,1750.625,upstream,G76,G0076001
3538591776,-3000000042_0 -3000000042_1,:3538591776_0_0 :3538591776_0_1,1750.673,upstream,G76,G0076001
3538591856,-3000000012_0 -3000000012_1,:3538591856_0_0 :3538591856_0_1,1750.676,upstream,G76,G0076001
3976561363,-3000000225_0 -3000000225_1,:3976561363_0_0 :3976561363_0_1,1750.713,upstream,G76,G0076001
3538591792,-3000000047_0 -3000000047_1,:3538591792_0_0 :3538591792_0_1,1750.734,upstream,G76,G0076001
3538591807,-3000000043_0 -3000000043_1,:3538591807_0_0 :3538591807_0_1,1750.754,upstream,G76,G0076001
3538591812,-3000000059_0 -3000000059_1,:3538591812_0_0 :3538591812_0_1,1750.768,upstream,G76,G0076001
6504800235,-3000000218_0 -3000000218_1,:6504800235_0_0 :6504800235_0_1,1750.787,upstream,G76,G0076001
3976561378,-3000000339_0 -3000000339_1,:3976561378_0_0 :3976561378_0_1,1750.801,upstream,G76,G0076001
3538591824,-3000000044_0 -3000000044_1,:3538591824_0_0 :3538591824_0_1,1750.808,upstream,G76,G0076001
3538591783,-3000000031_0 -3000000031_1,:3538591783_0_0 :3538591783_0_1,1750.810,upstream,G76,G0076001
3538591839,-3000000035_0 -3000000035_1,:3538591839_0_0 :3538591839_0_1,1750.821,upstream,G76,G0076001
3538591845,-3000000056_0 -3000000056_1,:3538591845_0_0 :3538591845_0_1,1750.822,upstream,G76,G0076001
3538591778,-3000000023_0 -3000000023_1,:3538591778_0_0 :3538591778_0_1,1750.831,upstream,G76,G0076001
3538591826,-3000000037_0 -3000000037_1,:3538591826_0_0 :3538591826_0_1,1750.839,upstream,G76,G0076001
