id,report_id,类型,开始时间,结束时间,发生地点,车道方向,占用车道情况,所在高速公路,伤亡情况,管控措施,上下行,junction_id,edge_id,inc_lanes,int_lanes,管控开始时间,管控结束时间,管控收费站,管控范围,详细信息,匹配地点
51,13694,交通事故,2025-08-02 09:17:28,2025-08-02 09:52:22,1671.0,绵阳至广元方向,"第一车道,应急车道",G5京昆高速（绵广段）,暂无人员伤亡,绵阳南站、绵阳站入口广元方向封闭。,上行,-30177,-7944,-10690_0,:-30177_0_0,2025-08-02 09:37:00,,"225,236",,"【交通事故首报】2025/8/2 9:17:28,接何勇报：京昆高速绵广段绵阳至广元方向K1671+000发生一起多车追尾事故，占用第一车道,应急车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置绵阳南站、绵阳站入口广元方向封闭。,该事件为未达4级事件。",
52,13703,交通事故,2025-08-02 12:05:31,2025-08-02 12:28:39,1645.0,绵阳至广元方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,因处置该事故，现江油站入口广元方向封闭。,上行,-31957,-1690,-2522_0 -13664_0 -13664_1,:-31957_0_0 :-31957_1_0 :-31957_1_1,2025-08-02 12:20:00,,246,,"【交通事故首报】2025/8/2 12:05:31,接何勇报：京昆高速绵广段绵阳至广元方向K1645+000发生一起两辆小车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置因处置该事故，现江油站入口广元方向封闭。,该事件为未达4级事件。",
53,13707,交通事故,2025-08-02 14:56:27,2025-08-02 15:20:25,1674.0,绵阳至广元方向,"第一车道,第二车道",G5京昆高速（绵广段）,受伤1人,因处置该事故，绵阳站入口广元方向封闭。,上行,-30177,-16050,-10690_0,:-30177_0_0,2025-08-02 15:00:00,,236,,"【交通事故首报】2025/8/2 14:56:27,接何勇报：京昆高速绵广段绵阳至广元方向K1674+000发生一起三辆小车追尾事故事故，占用第一车道,第二车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置因处置该事故，绵阳站入口广元方向封闭。,该事件为未达4级事件。",
54,13748,交通事故,2025-08-04 08:06:09,2025-08-04 10:24:04,182.2,外环方向方向,第一车道,SA2成都第二绕城高速（西段）,受伤1人,,下行,-52302,-17066,-10280_0,:-52302_0_0,,,,,"【交通事故首报】2025/8/4 8:06:09,接曾英报：成都二绕高速(西)外环方向方向K182+200发生一起小车单车事故，占用第一车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
55,13754,交通事故,2025-08-04 16:04:17,2025-08-04 16:18:07,1730.6,纳溪至贵州方向,第一车道,G76厦蓉高速（纳黔段）,暂无人员伤亡,,上行,-33835,-4122,-17210_0 -3228_0 -3228_1 -3228_2,:-33835_0_0 :-33835_1_0 :-33835_1_1 :-33835_1_2,,,,,"【交通事故首报】2025/8/4 16:04:17,接陈宇报：厦蓉高速纳黔段纳溪至贵州方向（雪山关1号隧道内）K1730+600发生一起交通事故事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
56,13774,车辆故障,2025-08-05 10:59:18,2025-08-05 13:05:57,1780.0,纳溪至贵州方向,,G76厦蓉高速（纳黔段）,,,上行,3538967798,-3000000068,-3000000063_0 -3000000063_1,:3538967798_0_0 :3538967798_0_1,,,,,"【车辆故障首报】2025/8/5 10:59:18,接金健报：厦蓉高速纳黔段纳溪至贵州方向K1780+000发生一起车辆故障事件。经现场勘察，该车辆为危化品车,所属内蒙展家公司,装载货物:天然气,该事件为未达4级事件",
57,13778,车辆故障,2025-08-05 13:54:24,2025-08-05 14:51:37,1660.0,绵阳至广元方向,,G5京昆高速（绵广段）,,,上行,-56614,,-11818_0 -11818_1,:-56614_0_0 :-56614_0_1,,,,,"【车辆故障首报】2025/8/5 13:54:24,接汪燕莎报：京昆高速绵广段绵阳至广元方向K1660+000发生一起车辆故障事件。经现场勘察，该车辆为危化品车,所属成都晨源物流有限公司,装载货物:液氮,该事件为未达4级事件",
58,13779,交通事故,2025-08-05 16:19:29,2025-08-05 17:16:53,1552.6,绵阳至广元方向,第二车道,G5京昆高速（绵广段）,暂无人员伤亡,,上行,-28279,-11078,-9930_0 -9930_1,:-28279_0_0 :-28279_0_1,,,,,"【交通事故首报】2025/8/5 16:19:29,接汪燕莎报：京昆高速绵广段绵阳至广元方向K1552+600发生一起三小车追尾事故，占用第二车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
59,13785,车辆故障,2025-08-05 18:17:38,2025-08-05 18:48:43,1572.0,绵阳至广元方向,,G5京昆高速（绵广段）,,,上行,-37323,-4768,-7568_0 -7568_1,:-37323_0_0 :-37323_0_1,,,,,"【车辆故障首报】2025/8/5 18:17:38,接任良秀报：京昆高速绵广段绵阳至广元方向K1572+000发生一起车辆故障事件。经现场勘察，该车辆为危化品车,所属甘肃景辉运输有限公司,装载货物:液化气,该事件为未达4级事件",
60,13786,车辆故障,2025-08-05 18:23:31,2025-08-05 18:40:27,1567.0,广元至绵阳方向,,G5京昆高速（绵广段）,,,下行,-38174,,-9260_0 -9260_1,:-38174_0_0 :-38174_0_1,,,,,"【车辆故障首报】2025/8/5 18:23:31,接任良秀报：京昆高速绵广段广元至绵阳方向K1567+000发生一起车辆故障事件。广绵向K1567（分水岭隧道出口）一辆危化品车辆故障，运载32吨硫酸，占用应急车道。经现场勘察，该车辆为危化品车,所属无,装载货物:硫酸,该事件为未达4级事件",
61,13820,交通事故,2025-08-06 05:13:42,2025-08-06 07:09:55,1909.0,雅安至成都方向,"第二车道,应急车道",G5京昆高速（成雅段）,暂无人员伤亡,,下行,-43117,-3170,-11930_0,:-43117_0_0 :-43117_1_0,,,,,"【交通事故首报】2025/8/6 5:13:42,接董霜报：京昆高速成雅段雅安至成都方向K1909+000发生一起货车撞倒伏树木事故，占用第二车道,应急车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。2025年8月6日04时56分，G5京昆高速成雅段，接12122报：雅成向离太平站2公里一辆货车撞倒伏树，占用部分第二车道、应急车道，无人员伤亡，车也能开动，无阻断，已通知高交、执法、路管队前往处置。",
62,14028,交通事故,2025-08-07 22:18:05,2025-08-07 23:46:58,1606.0,广元至绵阳方向,"应急车道,第二车道",G5京昆高速（绵广段）,暂无人员伤亡,,下行,-62985,-1062,-14360_0 -14360_1,:-62985_0_0 :-62985_1_0 :-62985_1_1,2025-08-07 22:42:00,,",258",,"【交通事故首报】2025/8/7 22:18:05,接江明芝报：京昆高速绵广段广元至绵阳方向K1606+000发生一起一辆货车侧翻事故，占用应急车道,第二车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
63,14042,车辆故障,2025-08-08 10:52:09,2025-08-08 12:10:17,195.1,外环方向方向,,SA2成都第二绕城高速（西段）,,,下行,-29183,-10054,-7244_0 -7244_1 -7244_2,:-29183_0_0 :-29183_0_1 :-29183_0_2,,,,,"【车辆故障首报】2025/8/8 10:52:09,接罗馨瑶报：成都二绕高速(西)外环方向方向K195+100发生一起车辆故障事件。经现场勘察，该车辆为危化品车,所属无,装载货物:汽油,该事件为未达4级事件",
64,14065,交通阻塞,2025-08-08 16:15:03,2025-08-08 16:35:36,1685.0,广元至绵阳方向,,G5京昆高速（绵广段）,,,下行,-43062,-13472,-6534_0 -6534_1,:-43062_0_0 :-43062_0_1,,,,,"【交通阻塞首报】2025/8/8 16:15:03,接任良秀报：京昆高速绵广段广元至绵阳方向K1685+000处发生一起高速交警通知非事故非施工抢险原因交通管制，因主线车流量大，现绵阳南站入口成都方向封闭。已通知高速交警,执法,路维察看原因并进行疏导。",
65,14074,交通事故,2025-08-08 17:36:41,2025-08-08 19:34:20,1593.0,绵阳至广元方向,"第二车道,第三车道",G5京昆高速（绵广段）,暂无人员伤亡,绵广向K1593一辆运输百货的两轴货车侧翻，无人员受伤，占用主车道及应急车道，因处置该事故，江油站至厚坝站入口广元方向封闭。,上行,-58810,-4786#2,-12804_0 -12804_1,:-58810_0_0 :-58810_0_1,2025-08-08 17:37:00,,"255,250,249,247",,"【交通事故首报】2025/8/8 17:36:41,接姜春蓉报：京昆高速绵广段绵阳至广元方向K1593+000发生一起货车侧翻事故事故，占用第二车道,第三车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置绵广向K1593一辆运输百货的两轴货车侧翻，无人员受伤，占用主车道及应急车道，因处置该事故，江油站至厚坝站入口广元方向封闭。,该事件为未达4级事件。",
66,14125,交通事故,2025-08-09 05:37:18,2025-08-09 18:55:42,1754.5,绵阳至成都方向,匝道,G5京昆高速（成绵段）,暂无人员伤亡,,下行,3538591806,-13106,-3000000046_0 -3000000046_1,:3538591806_0_0 :3538591806_0_1,2025-08-09 05:50:00,,",208",,"【交通事故首报】2025/8/9 5:37:18,接岳秋报：京昆高速成绵段绵阳至成都方向K1754+500发生一起单车侧翻事故，占用匝道，目前无人员伤亡，已通知路维到场处置,该事件为未达4级事件。",
67,14160,交通事故,2025-08-09 12:50:28,2025-08-09 13:23:02,1781.0,纳溪至贵州方向,第一车道,G76厦蓉高速（纳黔段）,受伤1人,,上行,3538967798,-3000000121,-3000000063_0 -3000000063_1,:3538967798_0_0 :3538967798_0_1,,,,,"【交通事故首报】2025/8/9 12:50:28,接陈茜报：厦蓉高速纳黔段纳溪至贵州方向K1781+000发生一起2车追尾交通事故事故，占用第一车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
68,14164,交通事故,2025-08-09 14:18:37,2025-08-09 15:27:10,1788.0,纳溪至贵州方向,第一车道,G76厦蓉高速（纳黔段）,暂无人员伤亡,,上行,-32512,,-2706_0 -2706_1,:-32512_0_0 :-32512_0_1,,,,,"【交通事故首报】2025/8/9 14:18:37,接刘丹报：厦蓉高速纳黔段纳溪至贵州方向K1788+000发生一起1辆小车事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
69,14186,交通事故,2025-08-09 17:29:51,2025-08-09 17:52:50,1844.0,贵州至纳溪方向,第一车道,G76厦蓉高速（纳黔段）,暂无人员伤亡,,双向,-54774|-51670,-9756|-2000000248,,,,,,,"【交通事故首报】2025/8/9 17:29:51,接刘丹报：厦蓉高速纳黔段贵州至纳溪方向K1844+000发生一起3车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
70,14209,交通事故,2025-08-09 22:40:42,2025-08-10 00:48:09,1596.0,绵阳至广元方向,第二车道,G5京昆高速（绵广段）,暂无人员伤亡,,上行,-58810,,-12804_0 -12804_1,:-58810_0_0 :-58810_0_1,2025-08-09 23:44:00,,",246,247,249,250,255,244,243,236,225",,"【交通事故首报】2025/8/9 22:40:42,接姚娟报：京昆高速绵广段绵阳至广元方向K1596+000发生一起两辆货车追尾事故，占用第二车道，目前无人员伤亡，已通知高速交警,执法,路维,消防,急救到场处置,该事件为未达4级事件。",
71,14583,交通事故,2025-08-11 15:10:19,2025-08-11 16:40:00,1624.0,绵阳至广元方向,"应急车道,第二车道",G5京昆高速（绵广段）,受伤1人,,上行,-51738,-15950,-15840_0,,2025-08-11 15:25:00,,",225,236,243,244,246,247,249",,"【交通事故首报】2025/8/11 15:10:19,接张欢报：京昆高速绵广段绵阳至广元方向K1624+000发生一起三车追尾（一小车，两货车）事故，占用应急车道,第二车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,消防,急救到场处置,该事件为未达4级事件。",
72,14588,交通事故,2025-08-11 17:44:13,2025-08-11 18:56:13,1596.0,绵阳至广元方向,"应急车道,第一车道",G5京昆高速（绵广段）,暂无人员伤亡,江油站至厚坝站入口广元方向封闭。,上行,-58810,,-12804_0 -12804_1,:-58810_0_0 :-58810_0_1,2025-08-11 18:03:00,,"246,247,249,250,255",,"【交通事故首报】2025/8/11 17:44:13,接何勇报：京昆高速绵广段绵阳至广元方向K1596+000发生一起三小车追尾事故，占用应急车道,第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置江油站至厚坝站入口广元方向封闭。,该事件为未达4级事件。",
73,14589,交通事故,2025-08-11 18:28:01,2025-08-11 19:17:28,1624.0,广元至绵阳方向,"第一车道,第二车道",G5京昆高速（绵广段）,暂无人员伤亡,小溪坝站、厚坝站入口绵阳方向封闭。,下行,-53412,-15950,-14240_0 -14240_1,:-53412_0_0 :-53412_0_1,2025-08-11 18:50:00,,"250,255",,"【交通事故首报】2025/8/11 18:28:01,接何勇报：京昆高速绵广段广元至绵阳方向K1624+000发生一起三车追尾事故事故，占用第一车道,第二车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置小溪坝站、厚坝站入口绵阳方向封闭。,该事件为未达4级事件。",
74,14590,车辆故障,2025-08-11 21:52:31,2025-08-11 23:02:48,1661.0,绵阳至广元方向,,G5京昆高速（绵广段）,,,上行,-56614,,-11818_0 -11818_1,:-56614_0_0 :-56614_0_1,,,,,"【车辆故障首报】2025/8/11 21:52:31,接何勇报：京昆高速绵广段绵阳至广元方向K1661+000发生一起车辆故障事件。经现场勘察，该车辆为危化品车,所属暂无,装载货物:盐酸,该事件为未达4级事件",
75,14598,交通事故,2025-08-12 11:43:48,2025-08-12 13:03:29,1927.18,成都至雅安方向,应急车道,G5京昆高速（成雅段）,受伤1人,,上行,-42411,-1318,-6292_0 -6292_1,:-42411_0_0 :-42411_0_1,,,,,"【交通事故首报】2025/8/12 11:43:48,接董霜报：京昆高速成雅段成都至雅安方向K1927+180发生一起三辆小车追尾事故，占用应急车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。11时38分，G5京昆高速成雅段，高交报：成雅向快到名山站出口，三辆小车追尾交通事故，有人伤（司机自行通知120），占用应急车道，现场无阻断，已通知执法、路管前往处置。",
76,14617,交通阻塞,2025-08-13 09:04:46,2025-08-13 09:37:29,1685.0,广元至绵阳方向,,G5京昆高速（绵广段）,,,下行,-43062,-13472,-6534_0 -6534_1,:-43062_0_0 :-43062_0_1,,,,,"【交通阻塞首报】2025/8/13 9:04:46,接罗海燕报：京昆高速绵广段广元至绵阳方向K1685+000处发生一起主线交通阻塞，目前拥堵距离1公里，绵阳南站、绵阳站入口成都方向封闭。已通知高速交警,执法,路维察看原因并进行疏导。",
77,14624,交通阻塞,2025-08-13 16:32:26,2025-08-13 18:50:26,1675.0,广元至绵阳方向,,G5京昆高速（绵广段）,,,下行,-44416,-16050,-16050_0 -16050_1,:-44416_0_0 :-44416_0_1,,,,,"【交通阻塞首报】2025/8/13 16:32:26,接罗海燕报：京昆高速绵广段广元至绵阳方向K1675+000处发生一起主线交通阻塞，目前已阻断，绵阳站入口成都方向封闭；已通知高速交警,执法,路维察看原因并进行疏导。",
78,14626,交通事故,2025-08-13 17:50:10,2025-08-13 18:30:36,1537.2,广元至绵阳方向,"应急车道,第二车道",G5京昆高速（绵广段）,暂无人员伤亡,,下行,-42361,-14588,-6278_0 -8784_0 -8784_1,:-42361_0_0 :-42361_1_0 :-42361_1_1,,,,,"【交通事故首报】2025/8/13 17:50:10,接高速公安报：京昆高速绵广段广元至绵阳方向K1537+200发生一起小车单车事故事故，占用应急车道,第二车道，目前无人员伤亡，,执法,路维到场处置,该事件为未达4级事件。",
79,14630,车辆故障,2025-08-14 00:27:09,2025-08-14 01:36:48,1857.5,纳溪至贵州方向,,G76厦蓉高速（纳黔段）,,,上行,-39203,-1772,-5118_0 -5118_1,:-39203_0_0 :-39203_0_1,,,,,"【车辆故障首报】2025/8/14 0:27:09,接李英报：厦蓉高速纳黔段纳溪至贵州方向K1857+500发生一起车辆故障事件。经现场勘察，该车辆为危化品车,所属重庆市捷帮达运输公司,装载货物:硝酸,管护已在现场处理，该事件为未达4级事件",
80,14631,交通事故,2025-08-14 02:00:18,2025-08-14 03:51:18,2240.64,泸沽至黄联关方向,"第一车道,匝道",G5京昆高速（泸黄段）,受伤1人,,上行,-33397,-9698,-3034_0 -3034_1,:-33397_0_0 :-33397_0_1 :-33397_0_2,,,,,"【交通事故首报】2025/8/14 2:00:18,接蒋雪报：京昆高速泸黄段泸沽至黄联关方向K2240+640发生一起两辆货车追尾事故，占用第一车道,匝道，目前造成0死亡1受伤，已通知高速交警,执法,路维,消防,急救到场处置,该事件为未达4级事件。",
